FNUS82 KTBW 231701
FWMTBW

FCST,083001,221024,13,1,82,50,1,1,ENE,04,M,82,57,100,43,0,0,N
FCST,083001,221025,13,0,81,52,1,1,S,02,M,82,58,99,48,0,0,N
FCST,083001,221026,13,1,80,71,1,1,SW,06,M,81,63,98,51,0,0,N
FCST,083001,221027,13,0,82,51,1,1,WSW,04,M,82,60,99,51,0,0,N
FCST,083001,221028,13,0,81,56,1,1,S,03,M,82,60,99,51,0,0,N
FCST,083001,221029,13,1,79,63,1,1,SW,05,M,81,63,100,54,0,0,N
FCST,083001,221030,13,1,77,58,1,1,WSW,06,M,79,60,98,58,0,0,N
FCST,089943,221024,13,1,80,54,1,1,NE,05,M,80,57,100,50,0,0,N
FCST,089943,221025,13,0,81,55,1,1,ENE,02,M,81,58,100,50,0,0,N
FCST,089943,221026,13,1,80,71,1,1,SW,06,M,81,60,100,51,0,0,N
FCST,089943,221027,13,0,82,54,1,1,SW,04,M,82,60,100,54,0,0,N
FCST,089943,221028,13,1,81,61,1,1,SSE,03,M,82,60,100,52,0,0,N
FCST,089943,221029,13,1,80,64,1,1,SSW,05,M,81,62,100,57,0,0,N
FCST,089943,221030,13,1,77,62,1,1,SW,05,M,80,59,100,62,0,0,N
FCST,089940,221024,13,1,82,53,1,1,NE,05,M,83,61,99,47,0,0,N
FCST,089940,221025,13,1,82,53,1,1,NNE,02,M,83,60,100,52,0,0,N
FCST,089940,221026,13,1,82,62,1,1,WSW,06,M,83,62,98,50,0,0,N
FCST,089940,221027,13,1,83,57,1,1,W,04,M,83,64,100,57,0,0,N
FCST,089940,221028,13,0,83,58,1,1,S,03,M,83,61,100,55,0,0,N
FCST,089940,221029,13,1,82,60,1,1,SSW,05,M,83,64,98,58,0,0,N
FCST,089940,221030,13,1,79,62,1,1,WSW,05,M,82,62,100,59,0,0,N
FCST,089927,221024,13,1,83,50,1,1,NE,06,M,83,62,96,47,0,0,N
FCST,089927,221025,13,1,83,50,1,1,NNE,02,M,83,61,99,47,0,0,N
FCST,089927,221026,13,1,83,55,1,1,WSW,05,M,83,63,96,47,0,0,N
FCST,089927,221027,13,1,85,54,1,1,WSW,03,M,85,66,100,54,0,0,N
FCST,089927,221028,13,0,84,54,1,1,SSE,03,M,85,63,99,51,0,0,N
FCST,089927,221029,13,1,83,55,1,1,S,05,M,84,65,96,52,0,0,N
FCST,089927,221030,13,1,80,57,1,1,WSW,04,M,83,63,98,55,0,0,N
FCST,089942,221024,13,1,82,56,1,1,NE,05,M,82,61,100,47,0,0,N
FCST,089942,221025,13,1,81,55,1,1,N,02,M,82,61,99,52,0,0,N
FCST,089942,221026,13,1,82,63,1,1,WSW,06,M,82,62,98,53,0,0,N
FCST,089942,221027,13,0,83,59,1,1,W,04,M,83,65,100,58,0,0,N
FCST,089942,221028,13,0,83,59,1,1,SSW,03,M,83,61,100,58,0,0,N
