FNUS84 KMOB 232100
FWMMOB

FCST,226702,221026,13,0,69,45,5,1,NNW,06,,80,49,96,45,5,0,N
FCST,226702,221027,13,0,73,44,1,1,NNE,03,,73,46,100,44,0,0,N
FCST,226702,221028,13,1,76,48,1,1,ESE,06,,76,49,100,43,0,0,N
FCST,226702,221029,13,1,70,73,1,1,ESE,07,,76,56,100,48,0,0,N
FCST,226702,221030,13,1,69,63,1,1,W,06,,71,53,100,63,0,0,N
FCST,227601,221024,13,2,81,58,1,1,SE,09,,81,55,100,36,0,0,N
FCST,227601,221025,13,8,81,70,1,4,S,12,,81,64,100,58,0,2,N
FCST,227601,221026,13,0,71,46,4,1,NNW,06,,81,49,99,46,4,0,N
FCST,227601,221027,13,0,74,44,1,1,NNE,04,,74,46,100,44,0,0,N
FCST,227601,221028,13,1,78,47,1,1,SE,06,,78,49,100,43,0,0,N
FCST,227601,221029,13,1,71,76,1,1,SE,08,,78,56,100,47,0,0,N
FCST,227601,221030,13,1,72,60,1,1,W,07,,73,53,100,59,0,0,N
FCST,227802,221024,13,2,80,65,1,1,SSE,09,,81,58,100,41,0,0,N
FCST,227802,221025,13,8,82,68,1,4,SSW,12,,82,67,100,60,0,0,N
FCST,227802,221026,13,0,72,42,4,1,NNW,06,,82,51,93,42,0,0,N
FCST,227802,221027,13,0,75,43,1,1,NE,03,,75,47,100,41,0,0,N
FCST,227802,221028,13,1,77,50,1,1,SE,05,,77,50,100,42,0,0,N
FCST,227802,221029,13,1,72,73,1,1,S,07,,77,58,100,50,0,0,N
FCST,227802,221030,13,1,72,59,1,1,W,05,,73,55,100,59,0,0,N
