FNUS84 KMAF 231902
FWMMAF

FCST,417101,221024,13,1,54,50,1,1,269,39,,68,48,80,47,0,0,N
FCST,417101,221025,13,0,55,23,1,1,269,16,,55,39,50,23,0,0,N
FCST,417101,221026,13,0,61,25,1,1,239,12,,61,42,39,22,0,0,N
FCST,417101,221027,13,0,62,29,1,1,259,32,,63,47,49,25,0,0,N
FCST,417101,221028,13,0,54,39,1,1,10,32,,63,41,59,27,0,0,N
FCST,417101,221029,13,0,56,42,1,1,130,08,,56,41,65,38,0,0,N
FCST,417101,221030,13,1,60,34,1,1,259,16,,60,44,60,34,0,0,N
FCST,417103,221024,13,1,47,57,1,1,269,44,,82,39,89,23,0,0,N
FCST,417103,221025,13,0,50,23,1,1,259,19,,50,32,57,23,0,0,N
FCST,417103,221026,13,0,57,23,1,1,249,12,,57,35,44,23,0,0,N
FCST,417103,221027,13,1,58,29,1,1,249,24,,58,39,53,23,0,0,N
FCST,417103,221028,13,0,50,39,1,1,349,18,,58,33,64,29,0,0,N
FCST,417103,221029,13,0,52,41,1,1,130,08,,52,32,76,39,0,0,N
FCST,417103,221030,13,1,55,32,1,1,259,17,,55,36,64,32,0,0,N
FCST,417105,221024,13,1,61,42,1,1,269,29,,79,52,77,35,0,0,N
FCST,417105,221025,13,0,64,19,1,1,259,10,,64,40,45,19,0,0,N
FCST,417105,221026,13,0,70,20,1,1,229,10,,70,44,43,17,0,0,N
FCST,417105,221027,13,0,73,23,1,1,239,20,,73,48,56,19,0,0,N
FCST,417105,221028,13,0,64,30,1,1,0,14,,74,43,63,20,0,0,N
FCST,417105,221029,13,0,66,32,1,1,199,08,,66,42,70,27,0,0,N
FCST,417105,221030,13,1,69,26,1,1,249,13,,69,45,62,26,0,0,N
FCST,417106,221024,13,2,63,53,1,1,269,28,,83,53,80,29,0,0,N
FCST,417106,221025,13,0,65,18,1,1,269,10,,65,40,53,18,0,0,N
FCST,417106,221026,13,0,71,21,1,1,219,09,,71,42,52,16,0,0,N
FCST,417106,221027,13,0,74,22,1,1,249,16,,74,46,63,20,0,0,N
FCST,417106,221028,13,0,61,33,1,1,0,10,,75,42,65,19,0,0,N
FCST,417106,221029,13,0,65,33,1,1,110,05,,65,40,85,29,0,0,N
FCST,417106,221030,13,1,69,27,1,1,249,13,,69,43,79,27,0,0,N
FCST,417201,221024,13,1,63,43,1,1,259,26,,82,50,83,25,0,0,N
FCST,417201,221025,13,0,66,16,1,1,269,09,,66,32,50,16,0,0,N
FCST,417201,221026,13,0,73,21,1,1,219,09,,73,40,50,15,0,0,N
FCST,417201,221027,13,0,74,20,1,1,249,14,,74,45,57,20,0,0,N
FCST,417201,221028,13,0,61,32,1,1,339,17,,75,41,59,18,0,0,N
FCST,417201,221029,13,0,64,32,1,1,120,08,,64,37,84,30,0,0,N
FCST,417201,221030,13,1,70,24,1,1,249,11,,70,40,79,24,0,0,N
FCST,417202,221024,13,1,52,65,1,1,259,37,,69,48,77,37,0,0,N
FCST,417202,221025,13,0,55,21,1,1,269,16,,55,33,71,21,0,0,N
FCST,417202,221026,13,0,63,27,1,1,229,11,,63,42,39,20,0,0,N
FCST,417202,221027,13,0,62,26,1,1,259,17,,63,47,43,25,0,0,N
FCST,417202,221028,13,0,50,42,1,1,339,27,,63,40,53,24,0,0,N
FCST,417202,221029,13,1,55,41,1,1,170,09,,55,37,70,39,0,0,N
