FNUS85 KBYZ 232120
FWMBYZ

FCST,244606,221024,13,1,26,64,1,1,239,13,,26,12,98,62,9,0,N
FCST,244606,221025,13,1,24,65,1,1,249,11,,26,17,87,64,0,0,N
FCST,244606,221026,13,2,23,81,1,1,209,09,,24,16,81,64,0,0,N
FCST,244606,221027,13,1,24,74,1,1,219,09,,24,10,83,73,0,0,N
FCST,244606,221028,13,1,29,64,1,1,189,09,,29,14,74,62,0,0,N
FCST,244606,221029,13,1,32,66,1,1,199,09,,32,18,67,62,0,0,N
FCST,244606,221030,13,2,29,80,1,1,199,11,,32,21,80,66,0,0,N
FCST,244601,221024,13,1,41,47,1,1,209,07,,41,16,96,47,9,0,N
FCST,244601,221025,13,1,40,46,1,1,239,07,,43,22,86,45,0,0,N
FCST,244601,221026,13,2,39,57,1,1,229,03,,41,20,88,44,0,0,N
FCST,244601,221027,13,1,39,54,1,1,219,06,,39,16,88,54,0,0,N
FCST,244601,221028,13,1,45,49,1,1,189,06,,45,19,80,49,0,0,N
FCST,244601,221029,13,1,46,46,1,1,189,06,,46,23,73,46,0,0,N
FCST,244601,221030,13,2,44,55,1,1,199,07,,47,25,83,44,0,0,N
FCST,244706,221024,13,1,31,57,1,1,199,09,,31,16,100,56,10,0,N
FCST,244706,221025,13,1,29,54,1,1,249,08,,32,24,67,54,0,0,N
FCST,244706,221026,13,2,29,70,1,1,209,06,,30,22,71,52,0,0,N
FCST,244706,221027,13,1,28,65,1,1,209,08,,29,18,71,64,0,0,N
FCST,244706,221028,13,1,33,55,1,1,189,09,,33,21,65,55,0,0,N
FCST,244706,221029,13,1,36,59,1,1,189,09,,36,25,61,46,0,0,N
FCST,244706,221030,13,2,34,73,1,1,199,10,,37,27,75,58,0,0,N
FCST,244603,221024,13,1,35,60,1,1,219,11,,35,9,96,57,0,0,N
FCST,244603,221025,13,1,36,51,1,1,249,06,,36,13,100,51,0,0,N
FCST,244603,221026,13,7,35,68,1,1,209,05,,37,10,100,47,0,3,N
FCST,244603,221027,13,1,33,63,1,1,219,06,,36,3,100,61,5,0,N
FCST,244603,221028,13,1,37,56,1,1,199,05,,37,4,100,55,0,0,N
FCST,244603,221029,13,1,40,52,1,1,209,05,,40,7,100,49,0,0,N
FCST,244603,221030,13,2,38,65,1,1,209,07,,41,10,100,46,0,0,N
FCST,244705,221024,13,1,50,39,1,1,209,11,,50,18,96,39,10,0,N
FCST,244705,221025,13,1,47,38,1,1,259,08,,50,24,82,38,0,0,N
FCST,244705,221026,13,2,46,49,1,1,229,04,,47,23,83,38,0,0,N
FCST,244705,221027,13,1,47,43,1,1,229,09,,47,18,85,43,0,0,N
FCST,244705,221028,13,1,53,41,1,1,199,10,,53,23,73,41,0,0,N
FCST,244705,221029,13,1,54,37,1,1,209,10,,54,28,65,37,0,0,N
FCST,244705,221030,13,2,52,45,1,1,219,10,,54,28,75,37,0,0,N
FCST,244707,221024,13,1,33,54,1,1,239,16,,33,19,88,54,6,0,N
FCST,244707,221025,13,1,31,67,1,1,259,15,,34,25,79,53,0,0,N
FCST,244707,221026,13,2,33,62,1,1,239,09,,33,23,71,53,0,0,N
FCST,244707,221027,13,1,30,62,1,1,249,13,,33,21,77,60,0,0,N
FCST,244707,221028,13,1,37,55,1,1,239,11,,37,25,62,54,0,0,N
FCST,244707,221029,13,2,38,55,1,1,239,11,,38,29,67,52,0,0,N
FCST,244707,221030,13,2,38,70,1,1,239,12,,39,30,75,52,0,0,N
FCST,244803,221024,13,1,43,33,1,1,259,12,,43,24,81,33,8,0,N
FCST,244803,221025,13,1,42,33,1,1,269,14,,46,32,55,32,0,0,N
FCST,244803,221026,13,2,39,42,1,1,269,05,,42,30,51,33,0,0,N
FCST,244803,221027,13,1,40,38,1,1,259,10,,40,28,55,38,0,0,N
FCST,244803,221028,13,1,46,37,1,1,229,08,,46,31,44,37,0,0,N
FCST,244803,221029,13,1,48,34,1,1,249,08,,48,34,40,34,0,0,N
FCST,244803,221030,13,2,46,40,1,1,239,10,,48,36,44,34,0,0,N
FCST,244902,221024,13,0,50,30,1,1,239,06,,50,26,81,30,0,0,N
FCST,244902,221025,13,1,48,28,1,1,279,11,,51,32,57,28,0,0,N
FCST,244902,221026,13,2,44,41,1,1,90,03,,48,28,57,28,0,0,N
FCST,244902,221027,13,1,46,36,1,1,249,06,,46,26,62,36,0,0,N
FCST,244902,221028,13,1,51,36,1,1,199,05,,51,28,51,36,0,0,N
FCST,244902,221029,13,1,53,34,1,1,229,05,,53,31,49,34,0,0,N
FCST,244902,221030,13,2,52,40,1,1,239,07,,53,34,52,34,0,0,N
FCST,245109,221024,13,1,27,63,1,1,229,11,,27,16,100,63,15,0,N
FCST,245109,221025,13,1,30,60,1,1,259,08,,30,22,70,60,0,0,N
FCST,245109,221026,13,2,29,58,1,1,189,06,,30,21,70,57,0,0,N
FCST,245109,221027,13,1,29,60,1,1,189,07,,29,19,76,58,0,0,N
FCST,245109,221028,13,1,33,49,1,1,189,08,,33,21,60,49,0,0,N
FCST,245109,221029,13,1,35,47,1,1,189,07,,35,25,51,47,0,0,N
FCST,245109,221030,13,1,34,52,1,1,209,08,,35,25,55,47,0,0,N
FCST,245607,221024,13,0,45,34,1,1,90,02,,45,18,88,34,0,0,N
FCST,245607,221025,13,1,42,33,1,1,279,07,,45,24,69,33,0,0,N
FCST,245607,221026,13,2,40,43,1,1,160,06,,42,20,68,33,0,0,N
FCST,245607,221027,13,1,41,41,1,1,229,07,,41,17,77,41,0,0,N
FCST,245607,221028,13,1,48,37,1,1,189,08,,48,20,62,36,0,0,N
FCST,245607,221029,13,1,49,36,1,1,229,08,,49,25,53,35,0,0,N
FCST,245607,221030,13,2,47,43,1,1,239,09,,49,27,62,36,0,0,N
FCST,245001,221024,13,0,48,35,1,1,269,13,,48,29,81,35,0,0,N
FCST,245001,221025,13,1,50,34,1,1,279,15,,50,36,62,32,0,0,N
FCST,245001,221026,13,2,46,40,1,1,239,06,,50,31,67,33,0,0,N
FCST,245001,221027,13,1,48,35,1,1,249,11,,48,30,69,35,0,0,N
FCST,245001,221028,13,1,53,31,1,1,239,11,,53,31,57,31,0,0,N
FCST,245001,221029,13,1,54,31,1,1,249,09,,54,34,55,30,0,0,N
FCST,245001,221030,13,2,53,36,1,1,239,10,,55,35,58,30,0,0,N
FCST,243704,221024,13,0,50,37,1,1,269,13,,50,25,78,37,0,0,N
FCST,243704,221025,13,1,51,35,1,1,269,13,,51,31,69,35,0,0,N
FCST,243704,221026,13,1,49,36,1,1,229,04,,51,25,75,33,0,0,N
FCST,243704,221027,13,1,49,34,1,1,249,11,,49,23,80,34,0,0,N
FCST,243704,221028,13,1,55,30,1,1,229,11,,55,26,64,30,0,0,N
FCST,243704,221029,13,1,58,29,1,1,249,09,,58,29,66,29,0,0,N
FCST,243704,221030,13,2,56,34,1,1,249,10,,58,31,65,28,0,0,N
FCST,245002,221024,13,1,47,43,1,1,279,12,,47,28,88,43,10,0,N
