FNUS85 KMSO 232100
FWMMSO

FCST,101100,221024,13,6,50,62,1,1,,08,,54,36,74,49,0,3,N
FCST,101100,221025,13,1,56,49,1,1,,02,,56,39,82,49,10,0,N
FCST,101100,221026,13,2,52,56,1,1,,03,,57,39,79,42,2,6,N
FCST,101100,221027,13,2,54,50,1,1,,05,,54,33,77,50,4,0,N
FCST,101100,221028,13,2,58,41,1,1,,07,,58,38,66,41,0,0,N
FCST,101100,221029,13,2,59,44,1,1,,07,,60,40,69,36,0,1,N
FCST,101100,221030,13,2,57,58,1,1,,06,,61,43,84,39,3,2,N
FCST,101037,221024,13,6,48,65,1,1,,08,,51,28,99,58,1,3,N
FCST,101037,221025,13,1,53,54,1,1,,04,,53,32,100,54,10,0,N
FCST,101037,221026,13,2,49,60,1,1,,03,,55,31,100,47,1,6,N
FCST,101037,221027,13,2,51,53,1,1,,04,,51,27,100,53,4,0,N
FCST,101037,221028,13,2,56,45,1,1,,06,,56,30,88,45,0,0,N
FCST,101037,221029,13,2,58,47,1,1,,06,,58,33,91,39,0,1,N
FCST,101037,221030,13,2,55,65,1,1,,06,,59,37,100,44,3,2,N
FCST,100603,221024,13,6,39,96,1,1,,06,,45,30,100,70,0,8,N
FCST,100603,221025,13,2,45,79,1,1,,08,,45,34,100,79,10,1,N
FCST,100603,221026,13,2,41,90,1,1,,06,,47,33,100,70,7,5,N
FCST,100603,221027,13,2,46,76,1,1,,06,,46,31,100,76,1,0,N
FCST,100603,221028,13,2,49,64,1,1,,07,,49,34,98,64,1,1,N
FCST,100603,221029,13,2,50,70,1,1,,06,,50,37,94,62,3,2,N
FCST,100603,221030,13,2,48,84,1,1,,07,,50,38,100,69,3,2,N
FCST,100606,221024,13,7,33,99,1,1,,08,,37,29,100,87,0,8,N
FCST,100606,221025,13,2,36,99,1,1,,07,,37,33,100,93,10,2,N
FCST,100606,221026,13,2,35,100,1,1,,06,,37,31,100,82,7,5,N
FCST,100606,221027,13,2,35,100,1,1,,05,,36,30,100,83,3,0,N
FCST,100606,221028,13,2,38,88,1,1,,04,,38,32,100,73,1,1,N
FCST,100606,221029,13,2,41,93,1,1,,05,,41,35,99,71,3,2,N
FCST,100606,221030,13,2,40,100,1,1,,06,,42,36,100,81,3,2,N
FCST,100714,221024,13,6,39,99,1,1,,03,,47,32,100,76,0,3,N
FCST,100714,221025,13,2,48,83,1,1,,03,,48,38,100,83,11,1,N
FCST,100714,221026,13,2,44,90,1,1,,02,,49,35,100,77,2,5,N
FCST,100714,221027,13,2,46,87,1,1,,02,,46,33,100,87,1,0,N
FCST,100714,221028,13,2,46,79,1,1,,03,,48,33,99,79,0,1,N
FCST,100714,221029,13,2,50,81,1,1,,02,,51,35,99,74,2,2,N
FCST,100714,221030,13,2,49,92,1,1,,03,,52,40,100,77,3,2,N
FCST,100711,221024,13,6,36,100,1,1,,04,,41,23,100,82,0,3,N
FCST,100711,221025,13,2,43,82,1,1,,04,,43,28,100,82,15,1,N
FCST,100711,221026,13,2,40,90,1,1,,02,,44,24,100,76,2,6,N
FCST,100711,221027,13,2,42,83,1,1,,02,,42,23,100,83,5,0,N
FCST,100711,221028,13,2,46,76,1,1,,02,,46,21,100,76,0,1,N
FCST,100711,221029,13,2,47,78,1,1,,02,,47,25,100,69,2,1,N
FCST,100711,221030,13,2,46,89,1,1,,03,,48,30,100,75,3,2,N
FCST,100901,221024,13,6,36,99,1,1,,13,,38,33,99,71,0,3,N
FCST,100901,221025,13,1,41,75,1,1,,08,,41,36,100,75,10,1,N
FCST,100901,221026,13,2,36,93,1,1,,07,,42,35,93,68,6,6,N
FCST,100901,221027,13,2,40,77,1,1,,05,,40,33,93,71,4,0,N
FCST,100901,221028,13,2,43,68,1,1,,06,,43,36,77,62,0,1,N
FCST,100901,221029,13,2,44,72,1,1,,07,,45,39,72,58,2,2,N
FCST,100901,221030,13,2,44,87,1,1,,07,,46,40,89,68,3,2,N
FCST,101014,221024,13,6,39,91,1,1,,03,,41,28,100,81,0,3,N
FCST,101014,221025,13,2,45,69,1,1,,04,,45,33,100,69,15,1,N
FCST,101014,221026,13,2,40,81,1,1,,03,,46,31,99,66,2,6,N
FCST,101014,221027,13,2,43,72,1,1,,02,,43,28,100,72,5,0,N
FCST,101014,221028,13,2,47,64,1,1,,03,,47,30,96,64,0,0,N
FCST,101014,221029,13,2,48,68,1,1,,03,,49,33,94,62,0,1,N
FCST,101014,221030,13,2,46,85,1,1,,03,,50,36,99,67,3,2,N
FCST,100708,221024,13,7,36,96,1,1,,04,,37,25,100,74,1,3,N
FCST,100708,221025,13,2,36,93,1,1,,05,,37,29,100,93,16,1,N
FCST,100708,221026,13,2,36,99,1,1,,03,,37,24,100,90,2,5,N
FCST,100708,221027,13,2,35,97,1,1,,03,,36,24,100,95,3,0,N
FCST,100708,221028,13,2,42,82,1,1,,03,,42,23,100,79,0,0,N
FCST,100708,221029,13,2,43,83,1,1,,03,,43,28,100,79,1,1,N
FCST,100708,221030,13,2,40,98,1,1,,03,,43,31,100,83,3,2,N
FCST,101013,221024,13,6,42,79,1,1,,03,,43,29,88,63,1,3,N
FCST,101013,221025,13,1,46,59,1,1,,04,,46,34,91,59,15,1,N
FCST,101013,221026,13,2,42,70,1,1,,03,,47,31,84,57,1,6,N
FCST,101013,221027,13,2,43,64,1,1,,02,,43,29,83,64,4,0,N
FCST,101013,221028,13,2,50,56,1,1,,04,,50,30,76,56,0,0,N
FCST,101013,221029,13,2,50,57,1,1,,04,,51,33,77,55,0,1,N
FCST,101013,221030,13,2,48,69,1,1,,04,,52,37,86,57,3,2,N
FCST,101028,221024,13,6,45,73,1,1,,03,,47,24,100,66,1,2,N
FCST,101028,221025,13,2,47,68,1,1,,04,,49,31,100,68,16,1,N
FCST,101028,221026,13,2,44,75,1,1,,03,,51,25,100,59,1,5,N
FCST,101028,221027,13,2,44,70,1,1,,02,,48,25,100,66,2,0,N
FCST,101028,221028,13,2,51,63,1,1,,03,,51,22,100,59,0,0,N
FCST,101028,221029,13,2,52,64,1,1,,02,,56,26,100,53,0,1,N
FCST,101028,221030,13,2,47,79,1,1,,03,,56,32,100,55,3,2,N
FCST,101031,221024,13,6,42,68,1,1,,04,,42,20,100,64,2,2,N
FCST,101031,221025,13,2,41,64,1,1,,04,,43,26,100,64,16,1,N
FCST,101031,221026,13,2,41,68,1,1,,02,,43,19,100,59,2,5,N
FCST,101031,221027,13,2,41,68,1,1,,04,,42,21,100,64,3,0,N
FCST,101031,221028,13,2,47,57,1,1,,04,,47,18,100,57,0,0,N
FCST,101031,221029,13,2,48,56,1,1,,04,,48,23,100,53,0,1,N
FCST,101031,221030,13,2,45,70,1,1,,04,,49,28,100,53,3,2,N
FCST,101045,221024,13,6,43,59,1,1,,05,,43,16,100,57,1,2,N
