FNUS82 KMHX 231930
FWMMHX

FCST,315140,221024,13,1,71,59,1,1,N,05,,71,56,93,59,0,0,N
FCST,315140,221025,13,2,73,64,1,1,NNE,03,,73,53,100,57,0,0,N
FCST,315140,221026,13,1,77,56,1,1,SSW,04,,77,57,100,56,0,0,N
FCST,315140,221027,13,1,71,57,1,1,NNE,05,,79,54,100,50,0,0,N
FCST,315140,221028,13,2,71,57,1,1,NNE,06,,71,50,100,56,0,0,N
FCST,315140,221029,13,2,71,61,1,1,NE,06,,71,53,100,57,0,0,N
FCST,315140,221030,13,2,73,57,1,1,ENE,06,,73,55,100,57,0,0,N
FCST,315201,221024,13,2,67,75,1,1,N,05,,67,58,93,75,0,0,N
FCST,315201,221025,13,2,70,81,1,1,NNE,03,,70,59,100,75,0,0,N
FCST,315201,221026,13,1,74,71,1,1,SSW,04,,74,62,100,71,0,0,N
FCST,315201,221027,13,1,67,75,1,1,NNE,06,,75,58,100,66,0,0,N
FCST,315201,221028,13,2,67,78,1,1,NNE,09,,68,55,100,72,0,0,N
FCST,315201,221029,13,2,67,81,1,1,NE,08,,68,58,100,75,0,0,N
FCST,315201,221030,13,2,69,73,1,1,ENE,08,,69,60,96,73,0,0,N
FCST,315240,221024,13,2,70,66,1,1,N,05,,70,58,93,66,0,0,N
FCST,315240,221025,13,2,72,73,1,1,NE,02,,72,56,100,66,0,0,N
FCST,315240,221026,13,1,78,58,1,1,SSW,04,,78,58,100,58,0,0,N
FCST,315240,221027,13,1,70,63,1,1,NNE,06,,78,55,100,56,0,0,N
FCST,315240,221028,13,2,70,66,1,1,NNE,08,,71,52,100,62,0,0,N
FCST,315240,221029,13,2,70,68,1,1,NE,07,,71,54,100,64,0,0,N
FCST,315240,221030,13,2,73,59,1,1,ENE,08,,73,56,100,59,0,0,N
FCST,315406,221024,13,2,68,78,1,1,NNW,06,,68,60,97,76,0,0,N
FCST,315406,221025,13,2,73,79,1,1,NNE,05,,73,56,100,76,0,0,N
FCST,315406,221026,13,1,77,67,1,1,S,04,,77,58,100,67,0,0,N
FCST,315406,221027,13,1,68,78,1,1,NNE,10,,77,56,100,67,0,0,N
FCST,315406,221028,13,2,71,73,1,1,NNE,11,,71,53,100,73,0,0,N
FCST,315406,221029,13,2,72,71,1,1,NE,10,,72,55,100,71,0,0,N
FCST,315406,221030,13,2,74,64,1,1,NE,09,,74,56,100,64,0,0,N
FCST,315409,221024,13,2,65,78,1,1,NNW,10,,67,61,100,78,0,0,N
FCST,315409,221025,13,2,73,73,1,1,N,05,,73,58,100,73,0,0,N
FCST,315409,221026,13,2,72,73,1,1,S,03,,73,61,100,73,0,0,N
FCST,315409,221027,13,1,69,70,1,1,N,11,,74,60,100,70,0,0,N
FCST,315409,221028,13,2,71,68,1,1,NNE,11,,71,57,100,68,0,0,N
FCST,315409,221029,13,2,72,68,1,1,NNE,10,,72,59,100,68,0,0,N
FCST,315409,221030,13,2,72,64,1,1,NE,09,,72,60,94,64,0,0,N
FCST,315407,221024,13,2,68,78,2,1,NNW,09,,68,64,100,76,0,0,N
FCST,315407,221025,13,2,75,69,1,1,NNE,05,,75,59,100,69,0,0,N
FCST,315407,221026,13,2,74,71,1,1,WSW,03,,75,63,100,68,0,0,N
FCST,315407,221027,13,1,72,71,1,1,N,11,,76,62,100,66,0,0,N
FCST,315407,221028,13,2,73,68,1,1,NNE,12,,73,58,100,68,0,0,N
FCST,315407,221029,13,2,75,64,1,1,NNE,10,,75,60,100,64,0,0,N
FCST,315407,221030,13,2,74,64,1,1,NE,10,,75,61,97,64,0,0,N
FCST,317801,221024,13,1,71,59,1,1,N,05,,71,57,90,59,0,0,N
FCST,317801,221025,13,2,75,64,1,1,NNE,03,,75,55,100,57,0,0,N
FCST,317801,221026,13,1,79,52,1,1,SSW,03,,79,57,100,52,0,0,N
FCST,317801,221027,13,1,71,59,1,1,NNE,05,,79,56,100,52,0,0,N
FCST,317801,221028,13,2,72,59,1,1,NE,06,,72,51,100,59,0,0,N
FCST,317801,221029,13,2,73,59,1,1,NE,06,,73,54,100,59,0,0,N
FCST,317801,221030,13,2,73,59,1,1,ENE,06,,73,56,100,59,0,0,N
FCST,317840,221024,13,1,69,68,1,1,N,06,,69,59,93,68,0,0,N
FCST,317840,221025,13,2,72,73,1,1,NNE,03,,72,57,100,68,0,0,N
FCST,317840,221026,13,1,76,64,1,1,SSW,03,,76,60,100,64,0,0,N
FCST,317840,221027,13,1,70,68,1,1,NNE,06,,78,58,100,60,0,0,N
FCST,317840,221028,13,2,71,66,1,1,NNE,08,,71,55,100,66,0,0,N
FCST,317840,221029,13,2,70,71,1,1,NE,07,,71,57,100,66,0,0,N
FCST,317840,221030,13,2,72,66,1,1,ENE,08,,72,59,97,66,0,0,N
FCST,317901,221024,13,2,69,70,1,1,NNW,06,,69,59,96,70,0,0,N
FCST,317901,221025,13,2,73,73,1,1,NNE,04,,73,57,100,68,0,0,N
FCST,317901,221026,13,1,74,71,1,1,S,04,,74,60,100,71,0,0,N
FCST,317901,221027,13,1,69,70,1,1,NNE,08,,75,56,100,66,0,0,N
FCST,317901,221028,13,2,70,71,1,1,NNE,10,,70,53,100,70,0,0,N
